"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","he-lazy-image src 2","listing-card--owner-info__firm-name","he-icon href","text-ellipsis"
"https://www.hepsiemlak.com/istanbul-sisli-tesvikiye-kiralik/daire/77929-3287","22","47.000","18-02-2026","Kiralık Daire","2 +
                          1","95 m²","30
                        Yaşında","Bahçe Katı","Elizden Nişantaşı Süreyya Ağaoğlu Sokakta Bahçeli","İstanbul / Şişli / Teşvikiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/eliz-gayrimenkul-77929/guray-erdogan-4418561","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Eliz Gayrimenkul","",""
"https://www.hepsiemlak.com/istanbul-eyupsultan-rami-yeni-kiralik/daire/122465-330","10","18.000","28-02-2026","Kiralık Daire","2 +
                          1","80 m²","31
                        Yaşında","Giriş Katı","Rami Yenimah. 2+1 Giriş Tadilatı Yapılacaktır","İstanbul / Eyüpsultan / Rami Yeni Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-cihangir-kiralik/daire/42416-1571","10","32.000","19-02-2026","Kiralık Daire","1 +
                          1","50 m²","31
                        Yaşında","Kot 1","Cihangir Pürtelaş Sk1+1","İstanbul / Beyoğlu / Cihangir Mah.","https://www.hepsiemlak.com/emlak-ofisi/cihangir-pusula-emlak-42416","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Cihangir Pusula Emlak","",""
"https://www.hepsiemlak.com/istanbul-kucukcekmece-yeni-mahalle-kiralik/daire/32964-11244","10","23.000","13-02-2026","Kiralık Daire","2 +
                          1","80 m²","6
                        Yaşında","Bahçe Katı","K.Çekmece Yenimahalle'de Kiralık 2+1 80 M2 Bahçeli Daire","İstanbul / Küçükçekmece / Yeni Mahalle Mah.","https://www.hepsiemlak.com/emlak-ofisi/lalezar-gayrimenkul-32964/ersoy-istek-32964","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Lalezar Gayrimenkul","",""
"https://www.hepsiemlak.com/istanbul-eyupsultan-gokturk-merkez-kiralik/daire/107582-4502","31","65.000","05-03-2026","Kiralık Daire","2 +
                          1","85 m²","10
                        Yaşında","2. Kat","Göktürk Merkez'de Yeni Binada Kiralık 2+1 Daire","İstanbul / Eyüpsultan / Göktürk Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/keller-williams-platin-karma-gayrimenkul-107582","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Keller Wıllıams Platin Karma Gayrimenkul","",""
"https://www.hepsiemlak.com/istanbul-pendik-ertugrul-gazi-kiralik/daire/164158-79","12","21.000","01-03-2026","Kiralık Daire","2 +
                          1","85 m²","21
                        Yaşında","Giriş Katı","Pendik E.Gazi Mh. Kiralık 2+1 Müstakil Daire","İstanbul / Pendik / Ertuğrul Gazi Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-uskudar-mehmet-akif-ersoy-kiralik/daire/137514-267","12","50.000","07-03-2026","Kiralık Daire","2 +
                          1","92 m²","Sıfır Bina","1. Kat","Üsküdar Mehmet Akif Ersoy Mah De Site İçinde 2 + 1 Kiralık Daire","İstanbul / Üsküdar / Mehmet Akif Ersoy Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-kucukcekmece-gultepe-kiralik/daire/150572-157","12","40.000","28-02-2026","Kiralık Daire","2 +
                          1","90 m²","8
                        Yaşında","Ara Kat","Can İncesu’dan Metrobüse 5 Dk 2+1 Full Eşyalı Ara Kat Yeni Daire","İstanbul / Küçükçekmece / Gültepe Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-beykoz-kavacik-kiralik/daire/10493-6595","28","40.000","26-02-2026","Kiralık Daire","3 +
                          1","130 m²","25
                        Yaşında","Ara Kat","Beykoz Kavacık 4 Yolda Kiralık 3+1","İstanbul / Beykoz / Kavacık Mah.","https://www.hepsiemlak.com/emlak-ofisi/fatih-emlak-10493","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Fatih Emlak","",""
"https://www.hepsiemlak.com/istanbul-umraniye-elmalikent-kiralik/daire/161477-36","12","37.000","26-02-2026","Kiralık Daire","3 +
                          1","135 m²","16
                        Yaşında","3. Kat","Ümraniye Elmalıkent Mh. Suryapı Karşısı Kiralık 3+1","İstanbul / Ümraniye / Elmalıkent Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-esenyurt-hurriyet-kiralik/daire/132170-104","12","11.500","19-02-2026","Kiralık Daire","3 +
                          1","110 m²","6
                        Yaşında","Bahçe Katı","Gapsan Yapı'dan Kiralık 3+1 Bahçeli Bahçe Katı Daire!!","İstanbul / Esenyurt / Hürriyet Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-tuzla-yayla-kiralik/daire/1675-1772","28","35.000","20-02-2026","Kiralık Daire","2 +
                          1","110 m²","Sıfır Bina","4. Kat","Tuzla Yayla Mahallesinde Sıfır 110 M2 2+1 Kiralık  Daire","İstanbul / Tuzla / Yayla Mah.","https://www.hepsiemlak.com/emlak-ofisi/mk-gayrimenkul-tuzla-1675","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","M|k Gayrimenkul Tuzla","",""
"https://www.hepsiemlak.com/istanbul-beylikduzu-adnan-kahveci-kiralik/daire/69372-1394","3","35.000","07-03-2026","Kiralık Daire","2 +
                          1","135 m²","10
                        Yaşında","Ara Kat","Eşyalı Kiralık 2+1 Ara Kat Daire","İstanbul / Beylikdüzü / Adnan Kahveci Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sisli-halide-edip-adivar-kiralik/daire/4206-57","24","40.000","13-02-2026","Kiralık Daire","2 +
                          1","100 m²","30
                        Yaşında","3. Kat","Rnkdan Hastanelere 5 Dakika 2+1 Çift Cepheli 3.Kat Daire","İstanbul / Şişli / Halide Edip Adıvar Mah.","https://www.hepsiemlak.com/emlak-ofisi/rnk-gayrimenkul-4206/ridvan-kurt-4206","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Rnk Gayrimenkul","",""
"https://www.hepsiemlak.com/istanbul-sisli-mecidiyekoy-kiralik/daire/144871-566","10","32.000","28-02-2026","Kiralık Daire","2 +
                          1","85 m²","9
                        Yaşında","Yüksek Giriş","Mecidiyeköy'de 2+1 Eşyalı Geniş Kiralık Daire","İstanbul / Şişli / Mecidiyeköy Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-bakirkoy-kartaltepe-kiralik/daire/0-46236800","9","8.000","08-03-2026","Kiralık Daire","2 +
                          1","80 m²","50
                        Yaşında","Bahçe Katı","Sahibinden (uyumlu Kadına-Yabancıya)  Özel Oda (ikili Oda 5.000). Whatsapp'dan Lütfen. Sigarasız","İstanbul / Bakırköy / Kartaltepe Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sisli-mecidiyekoy-kiralik/daire/0-46224482","9","35.000","04-03-2026","Kiralık Daire","2 +
                          1","120 m²","30
                        Yaşında","2. Kat","Mecidiyeköy'de Geniş Salon","İstanbul / Şişli / Mecidiyeköy Mah.","","","","","",""
"https://www.hepsiemlak.com/istanbul-atasehir-icerenkoy-kiralik/daire/0-46202030","9","14.000","28-02-2026","Kiralık Daire","1 +
                          1","100 m²","35
                        Yaşında","2. Kat","Kiralık O.D.A","İstanbul / Ataşehir / İçerenköy Mah.","","","","","",""
"https://www.hepsiemlak.com/istanbul-bagcilar-fevzi-cakmak-kiralik/daire/0-46179474","9","20.000","27-02-2026","Kiralık Daire","2 +
                          1","85 m²","25
                        Yaşında","Kot 1","Bağcılar Şaskinda Kiralık Daire 1#1","İstanbul / Bağcılar / Fevzi Çakmak Mah.","","","","","",""
"https://www.hepsiemlak.com/istanbul-maltepe-zumrutevler-kiralik/daire/0-46161138","9","7.500","02-03-2026","Kiralık Daire","4 +
                          2","187 m²","22
                        Yaşında","10. Kat","Sahibinden Zümrütevler Metroya 5 Dk Kiralık Oda","İstanbul / Maltepe / Zümrütevler Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-esenler-orucreis-kiralik/daire/0-46104406","9","23.000","11-02-2026","Kiralık Daire","2 +
                          1","100 m²","25
                        Yaşında","4. Kat","Kiralık Daire","İstanbul / Esenler / Oruçreis Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-atasehir-kucukbakkalkoy-kiralik/daire/1999-4646","34","79.000","04-03-2026","Kiralık Daire","3 +
                          1","125 m²","11
                        Yaşında","11. Kat","Ataşehir Küçükbakkalköy Sosyal Donatılı Site 3+1 Teraslı Dublex","İstanbul / Ataşehir / Küçükbakkalköy Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-dumlupinar-kiralik/daire/27431-11604","21","72.000","27-02-2026","Kiralık Daire","3 +
                          1","145 m²","Sıfır Bina","5. Kat","Emlak Konut Yenı Fıkırtepe'de 14. Parsel Doğu Cephe Balkonlu 3+1","İstanbul / Kadıköy / Dumlupınar Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-sonuc-27431","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Sonuç","",""
"https://www.hepsiemlak.com/istanbul-sisli-mecidiyekoy-kiralik/daire/24811-28241","21","48.000","04-03-2026","Kiralık Daire","1 +
                          1","75 m²","6
                        Yaşında","3. Kat","Şişlide Yeni Binada Kapalı Otoparklı 1+1 Kiralık Daire","İstanbul / Şişli / Mecidiyeköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-mecidiyekoy-cevre-temsilciligi-24811","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Turyap Mecidiyeköy Çevre Temsilciliği","",""
"https://www.hepsiemlak.com/istanbul-sisli-cumhuriyet-kiralik/daire/67376-2253","21","45.500","09-02-2026","Kiralık Daire","Stüdyo","40 m²","5
                        Yaşında","8. Kat","The House Bomonti Eşyalı Balkonlu Lüks Daire-Sinpaş Yanı ☆☆☆","İstanbul / Şişli / Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/plaza-gayrimenkul-67376","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Plaza Gayrimenkul","",""
"https://www.hepsiemlak.com/istanbul-fatih-seyyid-omer-kiralik/daire/64491-638","23","17.500","03-03-2026","Kiralık Daire","1 +
                          1","60 m²","40
                        Yaşında","Yüksek Giriş","Kocamustafapaşa Da Yüksek Giriş Katta Kombili Kiralık 1+1 Daire","İstanbul / Fatih / Seyyid Ömer Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-fatih-yedikule-kiralik/daire/113019-1505","23","16.000","13-02-2026","Kiralık Daire","2 +
                          1","70 m²","50
                        Yaşında","Yarı Bodrum","Yedikule Hacımanav Sokakta Kiralık Yarı Bodrum","İstanbul / Fatih / Yedikule Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-fatih-sehremini-kiralik/daire/141419-352","1","75.000","16-02-2026","Kiralık Daire","3 +
                          1","160 m²","1
                        Yaşında","Bahçe Katı","Minimalist'den Başvekilde K. Otoparklı Yeni Binada 3+1 160 M2 Asansörlü","İstanbul / Fatih / Şehremini Mah.","https://www.hepsiemlak.com/emlak-ofisi/minimalist-gayrimenkul-insaat-141419","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Minimalist Gayrimenkul İnşaat","",""
"https://www.hepsiemlak.com/istanbul-sile-karamandere-kiralik/mustakil-ev/2988-9177","27","50.000","12-02-2026","Kiralık Müstakil Ev","3 +
                          1","130 m²","26
                        Yaşında","","Özkan Gyrmkl Şile Karamandere Kiralık Müstakil Ev 1650m2 Bahçe","İstanbul / Şile / Karamandere Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-kartal-ugur-mumcu-kiralik/daire/3453-5337","27","30.000","29-01-2026","Kiralık Daire","2 +
                          1","100 m²","31
                        Yaşında","6. Kat","Nesrin Emlak Farkıyla Caddeye Okullara Yakın Oturmaya Hazır 2+1","İstanbul / Kartal / Uğur Mumcu Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-kucukcekmece-istasyon-kiralik/daire/69831-803","23","69.000","13-02-2026","Kiralık Daire","3 +
                          1","150 m²","3
                        Yaşında","6. Kat","Emlak Konut Bizim Mahalle 2 Kısım 3+1 Kirlık Daire","İstanbul / Küçükçekmece / İstasyon Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sariyer-tarabya-kiralik/daire/78519-8874","29","75.000","07-03-2026","Kiralık Daire","3 +
                          1","150 m²","Sıfır Bina","3. Kat","Tarabya Bayırı İtü Onaylı Güçlendirmeli Temiz 3+1 Arakat Daire","İstanbul / Sarıyer / Tarabya Mah.","https://www.hepsiemlak.com/emlak-ofisi/yasar-emlak-78519","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Yaşar Emlak","",""
"https://www.hepsiemlak.com/istanbul-sisli-mesrutiyet-kiralik/daire/93655-152","13","55.000","04-03-2026","Kiralık Daire","1 +
                          1","55 m²","26
                        Yaşında","1. Kat","Nişantaşı Madalyon Sokakta 1+1 Eşyalı Herşey Dahil","İstanbul / Şişli / Meşrutiyet Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-eyupsultan-aksemsettin-kiralik/daire/24435-4508","20","49.000","26-02-2026","Kiralık Daire","2 +
                          1","96 m²","11
                        Yaşında","13. Kat","Eyüp Park Sitesi Kiralık 2+1 Ebeveyn Banyolu Köşe Daire","İstanbul / Eyüpsultan / Akşemsettin Mah.","https://www.hepsiemlak.com/emlak-ofisi/century-21-invest-24435","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Century 21 Invest","",""
"https://www.hepsiemlak.com/istanbul-cekmekoy-cumhuriyet-kiralik/daire/57801-2839","25","28.500","05-03-2026","Kiralık Daire","2 +
                          1","80 m²","5
                        Yaşında","2. Kat","Çekmeköy Cumhuriyet Mh Kiralık 2+1 Arakat Daire","İstanbul / Çekmeköy / Cumhuriyet Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sancaktepe-abdurrahmangazi-kiralik/daire/32083-6771","22","29.000","03-03-2026","Kiralık Daire","3 +
                          1","150 m²","26
                        Yaşında","1. Kat","Rexart Hermes Sancaktepe A.Gazi Mah. 150m2 Kiralık Arakat Daire","İstanbul / Sancaktepe / Abdurrahmangazi Mah.","https://www.hepsiemlak.com/emlak-ofisi/rexart-hermes-32083","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Rexart Hermes","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-baglarcesme-kiralik/daire/86191-251","7","16.000","06-03-2026","Kiralık Daire","2 +
                          1","90 m²","11
                        Yaşında","Zemin","Bağlarçeşmede Kiralık 2+1","İstanbul / Esenyurt / Bağlarçeşme Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-eyupsultan-gokturk-merkez-kiralik/daire/37139-2929","17","52.500","16-02-2026","Kiralık Daire","1 +
                          1","65 m²","6
                        Yaşında","2. Kat","Göktürk 'de Pıne Homes Göktürk 'de 1+1 Kiralık Ara Kat Daire","İstanbul / Eyüpsultan / Göktürk Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/countryside-37139/edi-turan-751981","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Countryside","",""
"https://www.hepsiemlak.com/istanbul-umraniye-tatlisu-kiralik/daire/159336-25","14","75.000","08-01-2026","Kiralık Daire","3 +
                          1","169 m²","18
                        Yaşında","3. Kat","Merit Life Göl Konakları, Geniş ,2  Balkonlu Çok Ferah","İstanbul / Ümraniye / Tatlısu Mah.","https://www.hepsiemlak.com/emlak-ofisi/re-house-gayrimenkul-159336","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Re-house Gayrimenkul","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-sariyer-ayazaga-kiralik/daire/165104-45","14","75.000","28-01-2026","Kiralık Daire","1 +
                          1","80 m²","5
                        Yaşında","2. Kat","Vadistanbul Park 1+1 Kısa Bloklarda Eşyalı Kiralık Daire","İstanbul / Sarıyer / Ayazağa Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-beyoglu-kadimehmet-efendi-kiralik/daire/49135-2716","28","18.000","27-02-2026","Kiralık Daire","1 +
                          1","75 m²","40
                        Yaşında","2. Kat","Beyoğlu Kasımpaşa Kızılay Meydanı'nda Kiralık 1+1, 70m2, 2.Kat Daire - Sözgen'den - 267k","İstanbul / Beyoğlu / Kadımehmet Efendi Mah.","","","","","",""
"https://www.hepsiemlak.com/istanbul-bagcilar-15-temmuz-kiralik/daire/40658-22285","40","60.000","27-02-2026","Kiralık Daire","2 +
                          1","132 m²","6
                        Yaşında","3. Kat","Nurolpark Sitesinde Kısa Katlı Blokta 2+1 Peyzaj Cephe Kiralık","İstanbul / Bağcılar / 15 Temmuz Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-olusum-40658/fikret-acisu-2822031","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/3/0/2/2/8/2/be23b097-4aa2-4bbf-b522-b9fa9a43b07d.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/5/6/0/4/0/d0deaf43-fa41-404b-a2d5-41bd8a0406b6.png","Remax Oluşum","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-necip-fazil-kisakurek-kiralik/daire/124862-1609","43","19.000","27-02-2026","Kiralık Daire","2 +
                          1","95 m²","11
                        Yaşında","11. Kat","Esenyurt Star Tower 2+1 Kiralık Ebeveyn Banyolu Ferah Daire","İstanbul / Esenyurt / Necip Fazıl Kısakürek Mah.","https://www.hepsiemlak.com/emlak-ofisi/akin-gayrimenkul-124862","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/6/8/4/2/1/c69d48b8-d623-4613-9945-957799c4ca32.jpg","","Akın Gayrimenkul","",""
