"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","wp-btn","img-wrp href","he-lazy-image src","listing-card--owner-info__firm-name","he-lazy-image src 2","listing-card--owner-info__name"
"https://www.hepsiemlak.com/istanbul-besiktas-nisbetiye-kiralik/daire/38492-39026","18","70.000","04-03-2026","Kiralık Daire","1 +
                          1","90 m²","31
                        Yaşında","5. Kat","Akmerkez Karşısı Belediye Sitesi Mobilyalı Şık 1+1 Arakat Daire","İstanbul / Beşiktaş / Nisbetiye Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/pozitif-proje-38492/ali-atak-2332388","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Pozitif Proje","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Ali
          Atak"
"https://www.hepsiemlak.com/istanbul-sariyer-emirgan-kiralik/daire/9132-2704","21","35.000","06-03-2026","Kiralık Daire","2 +
                          1","120 m²","20
                        Yaşında","1. Kat","Baltalimanı Hastaneye Ve Sahile Yakın Hiçbir Sorunu Olmayan Kiralık Daire","İstanbul / Sarıyer / Emirgan Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-bakirkoy-senlikkoy-kiralik/daire/17780-20447","21","175.000","06-03-2026","Kiralık Daire","3 +
                          1","195 m²","5
                        Yaşında","2. Kat","Şebnem Özgül'den ,Koru Florya..Güvenli Ve Huzurlu Yaşamın Adresi","İstanbul / Bakırköy / Şenlikköy Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/sebnem-ozgul-emlak-ve-gayrimenkul-danismanligi-17780/yusuf-hazimi-4588333","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Şebnem Özgül Emlak Ve Gayrimenkul Danışmanlığı","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/8/7/7/1/0/80e21ec5-3123-4f0b-84c4-920c008349ac.jpg","Yusuf
          Hazimi"
"https://www.hepsiemlak.com/istanbul-kadikoy-19-mayis-kiralik/daire/3982-2330","21","75.000","05-03-2026","Kiralık Daire","3 +
                          1","115 m²","5
                        Yaşında","4. Kat","Erenköy Minibüs Yolunda 5 Yıllık Bina 3+1","İstanbul / Kadıköy / 19 Mayıs Mah.","Whatsapp","","","","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-omer-avni-kiralik/daire/1361-17686","21","165.000","06-03-2026","Kiralık Daire","2 +
                          1","110 m²","6
                        Yaşında","2. Kat","Konut Realty | Bosphorus View Apartment İn A Modern Building","İstanbul / Beyoğlu / Ömer Avni Mah.","Whatsapp","","","","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-sahrayi-cedit-kiralik/daire/1670-3691","30","85.000","07-03-2026","Kiralık Daire","2 +
                          1","90 m²","3
                        Yaşında","2. Kat","Atatürk Cad. Üzerinde Otoparklı 80 M2 Net, Kiralık 2+1 Daire","İstanbul / Kadıköy / Sahrayı Cedit Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/remax-planet-1670","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Planet","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-kagithane-merkez-kiralik/daire/36118-17588","30","49.500","01-03-2026","Kiralık Daire","2 +
                          1","80 m²","Sıfır Bina","1. Kat","Genyap Loft Kiralık Boş 2+1 Sıfır","İstanbul / Kağıthane / Merkez Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/remax-joker-36118","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Joker","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-umraniye-mehmet-akif-kiralik/daire/23474-34406","30","40.000","05-03-2026","Kiralık Daire","3 +
                          1","120 m²","11
                        Yaşında","1. Kat","Fidan'dan Mehmet Akif Mahallesi, Genç Binada, 3+1 Kiralık Daire","İstanbul / Ümraniye / Mehmet Akif Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/fidan-emlak-23474","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Fidan Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-beylikduzu-marmara-kiralik/daire/102872-815","30","35.000","06-03-2026","Kiralık Daire","4 +
                          2","250 m²","26
                        Yaşında","En Üst Kat","Beylikdüzü Marmara Mah. 250m2 Kiralık Dubleks 4+2","İstanbul / Beylikdüzü / Marmara Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-caddebostan-kiralik/daire/7553-17011","30","180.000","04-03-2026","Kiralık Daire","4 +
                          1","230 m²","1
                        Yaşında","8. Kat","Bağdat Cad. 4.Binada 55m2 Salonlu 210m2 4+1 E. Banyolu, Balkonlu","İstanbul / Kadıköy / Caddebostan Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/bogazici-emlak-7553/bogazici-emlak-7553","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Boğaziçi Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Boğaziçi
          Emlak"
"https://www.hepsiemlak.com/istanbul-kadikoy-osmanaga-kiralik/daire/14946-14557","12","45.000","04-03-2026","Kiralık Daire","1 +
                          1","80 m²","44
                        Yaşında","4. Kat","Bahariye Cd Üstünde Full Eşyalı Ayrı Mutfaklı Ferah 1+1","İstanbul / Kadıköy / Osmanağa Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/city-gayrimenkul-14946","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Cıty Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-zeytinburnu-sumer-kiralik/daire/9897-1337","12","55.000","07-03-2026","Kiralık Daire","3 +
                          1","145 m²","26
                        Yaşında","12. Kat","Zeytinburnu Matbaacılar Sitesi","İstanbul / Zeytinburnu / Sümer Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-besiktas-bebek-kiralik/daire/3740-1672","12","85.000","06-03-2026","Kiralık Daire","2 +
                          1","110 m²","40
                        Yaşında","1. Kat","Bebek Merkezi Konunda 2+1 100 M2 İçi Komple Sıfırlanmış Otoparklı","İstanbul / Beşiktaş / Bebek Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/ari-emlak-3740/nurettin-bey-3740","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Arı Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Nurettin
          Bey"
"https://www.hepsiemlak.com/istanbul-kucukcekmece-yeni-mahalle-kiralik/daire/2495-2819","12","42.000","06-03-2026","Kiralık Daire","3 +
                          1","120 m²","28
                        Yaşında","2. Kat","Kiralık Ofis / Daire – Hürriyet Caddesi, Metrobüs Yanı – 3+1 – 120 M²","İstanbul / Küçükçekmece / Yeni Mahalle Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-besiktas-sinanpasa-kiralik/daire/123985-15","12","1.000","02-03-2026","Kiralık Daire","1 +
                          1","90 m²","3
                        Yaşında","Ara Kat","Beşiktaş Levente Lüks Günlük Daireler","İstanbul / Beşiktaş / Sinanpaşa Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/rena-suite-123985","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Rena Suıte","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Arena
          Suıte Rezidans"
"https://www.hepsiemlak.com/istanbul-buyukcekmece-pinartepe-kiralik/daire/6904-14208","25","42.000","07-03-2026","Kiralık Daire","3 +
                          0","150 m²","6
                        Yaşında","13. Kat","1coastal City De Deniz Manzaralı Yabancıya Uygun 3+1 Daire","İstanbul / Büyükçekmece / Pınartepe Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/istanbul-34-gayrimenkul-6904","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","İstanbul 34 Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","İstanbul
          Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-sisli-gulbahar-kiralik/daire/33012-6554","20","51.500","06-03-2026","Kiralık Daire","1 +
                          1","65 m²","6
                        Yaşında","1. Kat","Şişli Mecidiyeköy 1+1 65m2 Akıllı Ev Kiralık Eşyalı'akdere Emlak","İstanbul / Şişli / Gülbahar Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/akdere-emlak-33012","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Akdere Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-bakirkoy-zuhuratbaba-kiralik/daire/1011-13220","20","100.000","05-03-2026","Kiralık Daire","4 +
                          1","170 m²","Sıfır Bina","5. Kat","Sıfır Bakırköy İncirli Caddesi Üzerinde 170m2 Teraslı Dubleks","İstanbul / Bakırköy / Zuhuratbaba Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/maxera-gayrimenkul-1011/maxera-bakirkoy-1011","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Maxera Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Maxera
          Bakırköy"
"https://www.hepsiemlak.com/istanbul-kucukcekmece-atakent-kiralik/daire/20751-29421","20","40.000","04-03-2026","Kiralık Daire","2 +
                          1","84 m²","10
                        Yaşında","8. Kat","Halkalı Toki Atakent Fulya Sitesinde 2+1 Eşyalı Kiralık Daire","İstanbul / Küçükçekmece / Atakent Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/yelkenciler-gayrimenkul-emlak-20751/durmus-yelkenci-20751","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Yelkenciler Gayrimenkul Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Durmuş
          Yelkenci"
"https://www.hepsiemlak.com/istanbul-bagcilar-baglar-kiralik/residence/40658-22318","29","35.000","06-03-2026","Kiralık Residence","1 +
                          1","60 m²","11
                        Yaşında","16. Kat","Remax Oluşum'dan Divan Residence Full Eşyalı 1+1 Kiralık Daire","İstanbul / Bağcılar / Bağlar Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/remax-olusum-40658","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Oluşum","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-sisli-merkez-kiralik/daire/61827-1949","29","50.000","04-03-2026","Kiralık Daire","1 +
                          1","69 m²","10
                        Yaşında","2. Kat","Şişli Metro,Metrobüs Yakını Yeni Binada Beyaz Eşyalı 1+1 Kiralık Daire","İstanbul / Şişli / Merkez Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-fatih-sehremini-kiralik/daire/4502-1995","20","27.000","06-03-2026","Kiralık Daire","3 +
                          1","120 m²","40
                        Yaşında","6. Kat","Fatih,Şehremini Çapa Hast Çok Yakın 3+1 Kombili 6.Kat Daire","İstanbul / Fatih / Şehremini Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/goztepe-emlak-4502","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Göztepe Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-atasehir-ornek-kiralik/daire/95582-159","17","35.000","06-03-2026","Kiralık Daire","2 +
                          1","75 m²","11
                        Yaşında","Yüksek Giriş","Plus'dan Örnek Mah Yeni Bina 2+1 Yüksek Giriş Kiralık","İstanbul / Ataşehir / Örnek Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-sisli-cumhuriyet-kiralik/daire/31111-6339","17","75.000","03-03-2026","Kiralık Daire","3 +
                          1","110 m²","20
                        Yaşında","3. Kat","Şişli Bilgiç’te 3+1 Kiralık Daire – Osmanbey/kurtuluş, Metro Yakını","İstanbul / Şişli / Cumhuriyet Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-sisli-mesrutiyet-kiralik/daire/2588-2740","11","80.000","03-03-2026","Kiralık Daire","2 +
                          1","120 m²","40
                        Yaşında","4. Kat","Nişantaşı'nda Eşyalı, Merkezi Konumlu 2+1 Daire","İstanbul / Şişli / Meşrutiyet Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/prestige-gayrimenkul-real-estate-2588/osman-gurbuzer-2588","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Prestıge Gayrimenkul Real Estate","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Osman
          Gürbüzer"
"https://www.hepsiemlak.com/istanbul-umraniye-tantavi-kiralik/daire/66063-1531","24","45.000","03-03-2026","Kiralık Daire","Stüdyo","36 m²","6
                        Yaşında","8. Kat","Sur Yapı Exen Residence 1+0 Eşyalı Mobilyalı Möbleli Daire","İstanbul / Ümraniye / Tantavi Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/arti-emlak-66063/orhan-ucar-1263521","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Artı Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Orhan
          Uçar"
"https://www.hepsiemlak.com/istanbul-buyukcekmece-fatih-kiralik/daire/9083-5023","28","40.000","04-03-2026","Kiralık Daire","3 +
                          1","120 m²","8
                        Yaşında","2. Kat","Büyükçekmece Fatih Mah Yeni Binada Lüks Manzaralı Temiz 3+1 Kiralık Daire","İstanbul / Büyükçekmece / Fatih Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/fc-grup-insaat-gayrimenkul-9083","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/8/0/9/0/0/76944ee4-c263-461d-8c19-6c55fbde48cd.jpg","F.c. Grup İnşaat Gayrimenkul","",""
"https://www.hepsiemlak.com/istanbul-buyukcekmece-murat-cesme-kiralik/daire/134057-131","12","29.000","04-03-2026","Kiralık Daire","2 +
                          1","75 m²","2
                        Yaşında","Yüksek Giriş","Kiralık Büyükçekmece Muratçeşme De Merkezi Konumlu Kiralık Daire","İstanbul / Büyükçekmece / Murat Çeşme Mah.","Whatsapp","","","","",""
"https://www.hepsiemlak.com/istanbul-atasehir-barbaros-kiralik/daire/65181-4840","19","47.000","05-03-2026","Kiralık Daire","1 +
                          1","70 m²","15
                        Yaşında","18. Kat","Andromeda Kiralık Yeni Güncel 1+1 Daire","İstanbul / Ataşehir / Barbaros Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-unique-65181","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/8/1/5/6/0/058c1163-9b85-40c0-b324-005f367a4f23.jpg","Coldwell Banker Unıque","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-caddebostan-kiralik/daire/5735-850","19","155.000","07-03-2026","Kiralık Daire","4 +
                          1","250 m²","25
                        Yaşında","2. Kat","Erenköy Bağdat Sahil Arası 4 Oda Salon","İstanbul / Kadıköy / Caddebostan Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/parola-emlak-5735","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Parola Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-beykoz-soguksu-kiralik/daire/44019-18356","10","95.000","07-03-2026","Kiralık Daire","3 +
                          1","112 m²","11
                        Yaşında","4. Kat","Beykoz Soğuksu Kardelen Konutları Nda 3+1 Kiralık Daire","İstanbul / Beykoz / Soğuksu Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/pro-gayrimenkul-44019/selim-gurol-847928","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Pro Gayrimenkul","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Selim
          Gürol"
"https://www.hepsiemlak.com/istanbul-beyoglu-tomtom-kiralik/daire/22475-3131","10","35.000","07-03-2026","Kiralık Daire","1 +
                          1","80 m²","50
                        Yaşında","Teras Katı","Beyoğlu  Ğalatasarayda  Teraslı  Kısmi  Eşyalı  Kiralık  Daire  1+1  75  M2","İstanbul / Beyoğlu / Tomtom Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-uskudar-cengelkoy-kiralik/daire/2089-12894","27","48.000","07-03-2026","Kiralık Daire","4 +
                          1","135 m²","30
                        Yaşında","5. Kat","Üsküdar Çengelköy Merkeze Ve Sahile Yakın 4+1 Kiralık  Daire","İstanbul / Üsküdar / Çengelköy Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/turyap-cengelkoy-natoyolu-temsilciligi-2089","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Turyap Çengelköy Natoyolu Temsilciliği","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-sisli-tesvikiye-kiralik/daire/7374-3964","18","60.000","07-03-2026","Kiralık Daire","2 +
                          1","80 m²","50
                        Yaşında","5. Kat","İmajplus'dan Şakayık Sokak'ta,Nostaljik Binada,Yüksek Tavanlı,Ferah,Şehir Manzaralı","İstanbul / Şişli / Teşvikiye Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-eyupsultan-mithatpasa-kiralik/daire/33886-3130","18","36.000","08-03-2026","Kiralık Daire","2 +
                          1","75 m²","6
                        Yaşında","2. Kat","Kemerburgaz Merkezi Lokasyonda Açık Mutfaklı 2+1 Kiralık Daire","İstanbul / Eyüpsultan / Mithatpaşa Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/ars-gayrimenkul-33886","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Ars Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-sariyer-cumhuriyet-kiralik/daire/78519-8878","23","40.000","08-03-2026","Kiralık Daire","4 +
                          1","150 m²","30
                        Yaşında","2. Kat","Tarabya Üstü Ulaşım Çarşı Metro Yakın Çok Temiz Kiralık 4+1 Daire","İstanbul / Sarıyer / Cumhuriyet Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/yasar-emlak-78519","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Yaşar Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-bahcelievler-bahcelievler-kiralik/daire/1739-6770","26","85.000","03-03-2026","Kiralık Daire","3 +
                          1","110 m²","Sıfır Bina","1. Kat","Gülbaba Emlaktan 45 Gün İçinde Teslim Binada 3+1 Daire","İstanbul / Bahçelievler / Bahçelievler Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/gulbaba-emlak-1739","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Gülbaba Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-beykoz-incirkoy-kiralik/mustakil-ev/61293-3280","26","125.000","06-03-2026","Kiralık Müstakil Ev","3 +
                          2","270 m²","12
                        Yaşında","","Beykoz Paşabahçe De Bakımlı Büyük Bahçeli Kiralık Müstakil Konak","İstanbul / Beykoz / İncirköy Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/asist-yenikoy-luks-konut-danismanligi-61293/hamit-fatih-bayraktaroglu-4141082","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Asist Yeniköy Lüks Konut Danışmanlığı","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Hamit Fatih
          Bayraktaroğlu"
"https://www.hepsiemlak.com/istanbul-eyupsultan-rami-yeni-kiralik/daire/108051-2688","17","25.000","04-03-2026","Kiralık Daire","1 +
                          1","50 m²","50
                        Yaşında","Yüksek Giriş","Rami Yeni Mahallede Eşyalı 1+1 Giriş Kat Fırsatı !","İstanbul / Eyüpsultan / Rami Yeni Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
