"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","listing-card--owner-info__firm-name","listing-card--owner-info__name","he-lazy-image src 2","img-wrp href 2","he-lazy-image src 3"
"https://www.hepsiemlak.com/istanbul-sisli-mecidiyekoy-kiralik/daire/95585-4688","14","40.000","01-03-2026","Kiralık Daire","1 +
                          1","65 m²","1
                        Yaşında","1. Kat","Metroya 5 Dakika | Mecidiyeköyde Sıfır Binada Lüks 1+1 Kiralık","İstanbul / Şişli / Mecidiyeköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585/engin-yilmazturk-1992335","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Paranın Merkezi Gayrimenkul","Engin
          Yılmaztürk","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-esenyurt-koza-kiralik/daire/72721-1915","14","17.500","01-01-2026","Kiralık Daire","Stüdyo","40 m²","11
                        Yaşında","4. Kat","1+0 Eşyalı Kıralık Daire Dumankaya Modern Sitesi","İstanbul / Esenyurt / Koza Mah.","https://www.hepsiemlak.com/emlak-ofisi/3-cadde-gayrimenkul-72721","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","3. Cadde Gayrimenkul","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sariyer-maslak-kiralik/daire/69537-102675","24","87.000","26-02-2026","Kiralık Daire","2 +
                          1","145 m²","10
                        Yaşında","9. Kat","Boş! Maslak 1453’te Cadde Manzaralı 2+1 –aylık Ödeme - Kapalı Mutfak","İstanbul / Sarıyer / Maslak Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygingayrimenkul-1453mashattan-vadistanb-69537","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Easy & Saygıngayrimenkul 1453,mashattan, Vadistanb","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-tuzla-icmeler-kiralik/daire/163263-19","30","42.000","26-01-2026","Kiralık Daire","4 +
                          2","160 m²","Sıfır Bina","5. Kat","Tuzla İçmelerde 140 M² 4+2 Teraslı Kapalı Otoparklı Daire","İstanbul / Tuzla / İçmeler Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-hazine-163263/ali-akman-4560965","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Hazine","Ali
          Akman","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/remax-hazine-163263","https://www.hepsiemlak.com/img/loadings/noImage55-55.png"
"https://www.hepsiemlak.com/istanbul-kagithane-harmantepe-kiralik/daire/95585-4631","14","14.500","18-02-2026","Kiralık Daire","1 +
                          1","65 m²","21
                        Yaşında","Kot 1","1+1 Ayrı Mutfaklı Giriş Altı Kot1 Boş Daire !!!","İstanbul / Kağıthane / Harmantepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585/engin-yilmazturk-1992335","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Paranın Merkezi Gayrimenkul","Engin
          Yılmaztürk","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-bagcilar-fevzi-cakmak-kiralik/daire/164742-217","10","18.000","27-12-2025","Kiralık Daire","2 +
                          1","100 m²","6
                        Yaşında","Bahçe Katı","Efor Çok`tan Bağcılar Fevziçakmak`da 2+1 Kiralık Daire","İstanbul / Bağcılar / Fevzi Çakmak Mah.","https://www.hepsiemlak.com/emlak-ofisi/efor-cok-gayrimenkul-164742","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Efor Çok Gayrimenkul","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sariyer-maslak-kiralik/daire/69537-102485","20","85.000","16-02-2026","Kiralık Daire","2 +
                          1","140 m²","8
                        Yaşında","18. Kat","Güncel Eclipse Residence 2+1 Kiralık Boş Daire","İstanbul / Sarıyer / Maslak Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygingayrimenkul-1453mashattan-vadistanb-69537","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/3/5/9/6/0/4c0933c4-2128-4078-ac01-aaf3cfd46eaf.jpg","Easy & Saygıngayrimenkul 1453,mashattan, Vadistanb","","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-telsizler-kiralik/daire/95585-4380","13","22.000","15-01-2026","Kiralık Daire","Stüdyo","35 m²","11
                        Yaşında","Çatı Katı","Para'dan Cadde Üzeri Teraslı Full Eşyalı 1+0 Stüdyo Daire","İstanbul / Kağıthane / Telsizler Mah.","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/8/5/5/9/0/ae12bc82-4e5f-458a-a2f5-53c3afa6e072.jpg","Paranın Merkezi Gayrimenkul","","","",""
"https://www.hepsiemlak.com/istanbul-uskudar-kisikli-kiralik/daire/163263-21","11","35.000","22-01-2026","Kiralık Daire","2 +
                          1","85 m²","6
                        Yaşında","2. Kat","Üsküdar Kısıklı Mah. 2+1 85 M² Kiralık Daire","İstanbul / Üsküdar / Kısıklı Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-hazine-163263/ali-akman-4560965","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/6/9/0/6/5/4/697e40e4-4ea7-4cc1-b443-da7648fa5346.jpg","Remax Hazine","Ali
          Akman","https://www.hepsiemlak.com/img/loadings/noImage55-55.png","https://www.hepsiemlak.com/emlak-ofisi/remax-hazine-163263",""
"https://www.hepsiemlak.com/istanbul-sisli-tesvikiye-kiralik/residence/8525-57067","28","250.000","07-01-2026","Kiralık Residence","2 +
                          1","110 m²","Sıfır Bina","1. Kat","Dap Nişantaşı Koru'da Lüks Eşyalı Kiralık 2+1","İstanbul / Şişli / Teşvikiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/versatie-selenium-twins-zorlu-center-8525/asli-babacan-4462336","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Versatıe Selenıum Twins Zorlu Center","Aslı
          Babacan","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","https://www.hepsiemlak.com/emlak-ofisi/versatie-selenium-twins-zorlu-center-8525","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-kagithane-seyrantepe-kiralik/daire/43996-28154","24","26.000","23-02-2026","Kiralık Daire","1 +
                          1","65 m²","8
                        Yaşında","1. Kat","1+1 Ara Kat Ameriakan Mutfaklı Eşyalı Caddeye 50 Metre","İstanbul / Kağıthane / Seyrantepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/koyuyesil-gayrimenkul-43996/fatih-koyuyesil-3032427","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Koyuyeşil Gayrimenkul","Fatih
          Koyuyeşil","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/koyuyesil-gayrimenkul-43996","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-sariyer-maslak-kiralik/daire/69537-102666","19","87.000","25-02-2026","Kiralık Daire","2 +
                          1","146 m²","10
                        Yaşında","10. Kat","Maslak 1453’te Cadde Manzaralı 2+1 – Aylık Ödeme- Kapalı Mutfak","İstanbul / Sarıyer / Maslak Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygingayrimenkul-1453mashattan-vadistanb-69537","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Easy & Saygıngayrimenkul 1453,mashattan, Vadistanb","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sisli-gulbahar-kiralik/daire/95585-4443","12","35.000","15-01-2026","Kiralık Daire","2 +
                          1","65 m²","6
                        Yaşında","3. Kat","2+1 Arakat Kapalı Otoparklı Merkezi Konum Yeni Bina","İstanbul / Şişli / Gülbahar Mah.","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Paranın Merkezi Gayrimenkul","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sile-kizilca-kiralik/villa/3995-27017","50","78.000","16-02-2026","Kiralık Villa","3 +
                          1","135 m²","1
                        Yaşında","Bahçe Katı","Şile Kızılcaköy Has Bahçe Eşyasız Veya Eşyalı Bahçeli 3+1 Villa","İstanbul / Şile / Kızılca Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-rekor-3995","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Rekor","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-uskudar-cumhuriyet-kiralik/daire/120150-4282","18","56.000","23-02-2026","Kiralık Daire","3 +
                          1","140 m²","6
                        Yaşında","3. Kat","F-L Den Bulgurlu Metroya Yürüme Mesafesinde Dubleks","İstanbul / Üsküdar / Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/f-l-emlak-120150","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","F-l Emlak","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sisli-fulya-kiralik/daire/95585-4517","11","22.000","15-01-2026","Kiralık Daire","Stüdyo","30 m²","5
                        Yaşında","4. Kat","Cevahir Avm Arkası1+0 Full Eşyalı Ara Kat","İstanbul / Şişli / Fulya Mah.","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Paranın Merkezi Gayrimenkul","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sariyer-maslak-kiralik/daire/69537-102632","16","100.000","14-02-2026","Kiralık Daire","3 +
                          1","186 m²","7
                        Yaşında","Ara Kat","Maslak Ağaoğlu 1453 De Taşınmaya Hazır 3+1","İstanbul / Sarıyer / Maslak Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygingayrimenkul-1453mashattan-vadistanb-69537","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Easy & Saygıngayrimenkul 1453,mashattan, Vadistanb","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-besiktas-mecidiye-kiralik/daire/6181-23780","16","39.000","06-02-2026","Kiralık Daire","2 +
                          1","90 m²","51
                        Yaşında","2. Kat","Ortaköy Cadde Üzeri Eşyalı Temiz 2+1","İstanbul / Beşiktaş / Mecidiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-beta-6181/serhat-ergul-2356260","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Beta","Serhat
          Ergül","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/remax-beta-6181","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-bagcilar-baglar-kiralik/residence/40658-22084","22","24.500","23-12-2025","Kiralık Residence","Stüdyo","38 m²","11
                        Yaşında","2. Kat","Güneşli G Plus Da Eşyalı Kiralık 1+0 Daire","İstanbul / Bağcılar / Bağlar Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-olusum-40658/ramazan-kurmaz-2775406","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Oluşum","Ramazan
          Kurmaz","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/remax-olusum-40658","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-uskudar-ferah-kiralik/daire/163263-63","8","35.000","22-01-2026","Kiralık Daire","2 +
                          1","85 m²","6
                        Yaşında","1. Kat","Ferah Mahallesi | Merkezi Konumda 2+1 Kiralık Daire","İstanbul / Üsküdar / Ferah Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-hazine-163263/ali-akman-4560965","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Hazine","Ali
          Akman","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/remax-hazine-163263","https://www.hepsiemlak.com/img/loadings/noImage55-55.png"
"https://www.hepsiemlak.com/istanbul-atasehir-ornek-kiralik/daire/120150-4275","16","40.000","23-02-2026","Kiralık Daire","2 +
                          1","85 m²","13
                        Yaşında","Yüksek Giriş","F-L Den Göztepe Metro Ve Dumankaya İkona Komşu Full Eşyalı 2+1","İstanbul / Ataşehir / Örnek Mah.","https://www.hepsiemlak.com/emlak-ofisi/f-l-emlak-120150","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","F-l Emlak","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sisli-mecidiyekoy-kiralik/daire/95585-4652","10","29.000","23-01-2026","Kiralık Daire","1 +
                          1","60 m²","3
                        Yaşında","Yüksek Giriş","Şışlı Mecıdıyeköy 1+1 Full Eşyalı Cadde Arkas Trump Tower Yürüme","İstanbul / Şişli / Mecidiyeköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585/engin-yilmazturk-1992335","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Paranın Merkezi Gayrimenkul","Engin
          Yılmaztürk","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-sariyer-maslak-kiralik/daire/69537-102685","15","60.000","28-02-2026","Kiralık Daire","1 +
                          1","80 m²","11
                        Yaşında","18. Kat","Güncel Maslak 1453 1+1 Kiralık Aylık Ödeme Daire","İstanbul / Sarıyer / Maslak Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygingayrimenkul-1453mashattan-vadistanb-69537","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Easy & Saygıngayrimenkul 1453,mashattan, Vadistanb","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-tomtom-kiralik/daire/28373-15069","8","34.000","05-02-2026","Kiralık Daire","1 +
                          1","70 m²","28
                        Yaşında","1. Kat","Tomtom Mah.Geniş Bahçesi İle 1+1 Full Eşyalı Kiralık Daire","İstanbul / Beyoğlu / Tomtom Mah.","https://www.hepsiemlak.com/emlak-ofisi/century-21-forever-28373/seyda-coruhlu-4445298","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Century 21 Forever","Şeyda
          Çoruhlu","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/century-21-forever-28373","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-bahcelievler-yenibosna-merkez-kiralik/daire/8525-57069","17","50.000","24-12-2025","Kiralık Daire","1 +
                          1","108 m²","5
                        Yaşında","12. Kat","Prime İstanbul Kiralık 1+1 Basın Express Cephe Eşyalı Büyük Tip","İstanbul / Bahçelievler / Yenibosna Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/versatie-selenium-twins-zorlu-center-8525/yusa-yasar-4349557","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Versatıe Selenıum Twins Zorlu Center","Yuşa
          Yaşar","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/versatie-selenium-twins-zorlu-center-8525","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-besiktas-kultur-kiralik/residence/121012-688","5","140.000","06-03-2026","Kiralık Residence","1 +
                          1","100 m²","10
                        Yaşında","9. Kat","Fdn’den Akmerkez Rezidans’ta Kiralık 1+1 Eşyalı / Eşyasız","İstanbul / Beşiktaş / Kültür Mah.","https://www.hepsiemlak.com/emlak-ofisi/fdn-gayrimenkul-real-estate-121012","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Fdn Gayrimenkul Real Estate","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sisli-bozkurt-kiralik/daire/4245-10718","6","42.500","02-01-2026","Kiralık Daire","3 +
                          1","90 m²","35
                        Yaşında","4. Kat","Aydınlık 3+1 Kiralık Daire","İstanbul / Şişli / Bozkurt Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-platin-4245","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Kw Platin","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-fatih-kucuk-ayasofya-kiralik/daire/7204-27499","9","45.000","30-01-2026","Kiralık Daire","2 +
                          1","100 m²","31
                        Yaşında","2. Kat","Küçükayasofyada Eşyalı Kiralık Daire","İstanbul / Fatih / Küçük Ayasofya Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-mujde-7204","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Müjde","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-hamidiye-kiralik/daire/43996-27669","22","50.000","03-03-2026","Kiralık Daire","2 +
                          1","90 m²","3
                        Yaşında","1. Kat","Koyuyeşilden Yeni  2 Arac  Otopakrlı Tek Paroje  Metro Max  5 Dk","İstanbul / Kağıthane / Hamidiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/koyuyesil-gayrimenkul-43996/mustafa-koyuyesil-847773","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Koyuyeşil Gayrimenkul","Mustafa
          Koyuyeşil","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/koyuyesil-gayrimenkul-43996","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-sariyer-maslak-kiralik/daire/69537-102646","14","85.000","20-02-2026","Kiralık Daire","2 +
                          1","146 m²","8
                        Yaşında","Ara Kat","Maslak Ağaoğlu 1453 De Taşınmaya Hazır 2+1 Daire Fırsattır Kapalı Mutfak","İstanbul / Sarıyer / Maslak Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygingayrimenkul-1453mashattan-vadistanb-69537","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Easy & Saygıngayrimenkul 1453,mashattan, Vadistanb","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-telsizler-kiralik/daire/95585-4812","8","18.500","24-02-2026","Kiralık Daire","Stüdyo","25 m²","11
                        Yaşında","3. Kat","Paranın Merkezinden Merkezi Konumda Full Eşyalı 1+0 Stüdyo Daire","İstanbul / Kağıthane / Telsizler Mah.","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585/engin-yilmazturk-1992335","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/3/3/2/9/9/1/299fd500-ee2e-448c-9170-9a5eff5a1edc.jpg","Paranın Merkezi Gayrimenkul","Engin
          Yılmaztürk","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/8/5/5/9/0/ae12bc82-4e5f-458a-a2f5-53c3afa6e072.jpg","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585",""
"https://www.hepsiemlak.com/istanbul-kagithane-emniyet-evleri-kiralik/daire/43996-27441","22","60.000","24-02-2026","Kiralık Daire","2 +
                          1","98 m²","4
                        Yaşında","8. Kat","Lüks Sitede   Levent Metro  12 Dk Yokus Yok   24 Saat Güvenlık  Ful Esyalı Veya Boş","İstanbul / Kağıthane / Emniyet Evleri Mah.","https://www.hepsiemlak.com/emlak-ofisi/koyuyesil-gayrimenkul-43996/mustafa-koyuyesil-847773","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/7/7/7/4/8/6e678419-9765-42ee-bd60-e6fd5e13dfeb.jpg","Koyuyeşil Gayrimenkul","Mustafa
          Koyuyeşil","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/9/9/3/4/0/4a9af117-1bb7-4ce4-bcdb-06dbfa06524d.jpg","https://www.hepsiemlak.com/emlak-ofisi/koyuyesil-gayrimenkul-43996",""
