area,room,living_room,age,floor,city,district,neighbourhood,price
186,3,1,0,9,istanbul,esenyurt,guzelyurt,100000
160,3,1,50,5,istanbul,besiktas,abbasaga,55000
120,3,1,35,2,istanbul,fatih,sehremini,37000
80,2,1,6,4,istanbul,cekmekoy,cumhuriyet,30500
140,3,1,21,5,istanbul,sariyer,tarabya,70000
88,2,1,0,2,istanbul,besiktas,abbasaga,58000
110,2,1,6,3,istanbul,bagcilar,mahmutbey,44000
168,3,1,30,0,istanbul,basaksehir,bahcesehir 2. kisim,60000
100,2,1,12,0,istanbul,sisli,merkez,78000
100,3,1,22,5,istanbul,sisli,gulbahar,48000
160,3,1,31,3,istanbul,kadikoy,sahrayi cedit,67000
105,3,1,40,2,istanbul,kadikoy,osmanaga,42000
120,3,1,40,1,istanbul,pendik,dogu,35000
50,1,1,35,2,istanbul,sisli,inonu,28000
75,2,1,50,3,istanbul,sariyer,sariyer merkez,35000
85,2,1,6,2,istanbul,cekmekoy,mimar sinan,25000
135,3,1,31,0,istanbul,sariyer,ayazaga,40000
87,2,1,21,1,istanbul,basaksehir,basak,29000
105,2,1,4,4,istanbul,silivri,mimar sinan,30000
105,2,1,5,6,istanbul,esenyurt,mehtercesme,23000
110,2,1,25,5,istanbul,kagithane,hamidiye,38000
90,2,1,26,4,istanbul,sisli,mesrutiyet,40000
75,1,1,11,0,istanbul,maltepe,altaycesme,40000
175,2,1,2,4,istanbul,beykoz,acarlar,110000
90,2,1,28,5,istanbul,besiktas,yildiz,77000
60,1,1,24,0,istanbul,kagithane,sultan selim,20000
95,2,1,24,2,istanbul,sisli,pasa,30000
146,3,1,0,11,istanbul,kadikoy,dumlupinar,85000
157,3,1,16,4,istanbul,kartal,soganlik yeni,70000
160,3,1,30,3,istanbul,bakirkoy,yesilkoy,100000
74,1,1,11,11,istanbul,basaksehir,bahcesehir 1. kisim,30000
170,3,1,26,0,istanbul,eyupsultan,rami cuma,35000
95,2,1,4,4,istanbul,kartal,hurriyet,40000
147,2,1,11,10,istanbul,basaksehir,ziya gokalp,50000
130,3,1,0,8,istanbul,umraniye,serifali,57000
125,3,1,16,3,istanbul,basaksehir,basak,40000
51,1,1,4,0,istanbul,kadikoy,bostanci,70000
87,2,1,21,1,istanbul,basaksehir,basak,35000
125,3,1,21,2,istanbul,besiktas,dikilitas,54000
80,2,1,6,3,istanbul,kadikoy,goztepe,82500
110,2,1,30,2,istanbul,uskudar,cumhuriyet,37000
78,2,1,6,3,istanbul,sancaktepe,osmangazi,30000
100,2,1,25,0,istanbul,uskudar,bahcelievler,32000
75,2,1,11,0,istanbul,kartal,soganlik yeni,40000
135,3,1,21,5,istanbul,maltepe,kucukyali,59000
180,4,1,13,2,istanbul,beylikduzu,baris,50000
140,2,1,32,1,istanbul,uskudar,bulgurlu,39500
100,3,1,16,5,istanbul,umraniye,asagi dudullu,37500
75,2,1,2,0,istanbul,gaziosmanpasa,baglarbasi,28000
121,2,1,0,3,istanbul,kagithane,merkez,80000
123,2,1,0,3,istanbul,tuzla,aydinli,39000
205,4,1,16,8,istanbul,atasehir,ataturk,100000
120,3,1,26,3,istanbul,kartal,kordonboyu,39000
110,2,1,25,5,istanbul,pendik,ahmet yesevi,25750
64,1,1,6,7,istanbul,kagithane,hamidiye,38000
95,2,1,6,3,istanbul,tuzla,mimar sinan,30000
70,2,1,11,0,istanbul,beylikduzu,adnan kahveci,27500
90,2,1,0,3,istanbul,kagithane,yahya kemal,52000
125,3,1,28,2,istanbul,uskudar,mimar sinan,55000
90,1,1,0,0,istanbul,kagithane,gultepe,25000
130,3,1,11,1,istanbul,sancaktepe,ataturk,28000
50,1,1,0,5,istanbul,maltepe,aydinevler,32000
90,3,1,30,2,istanbul,kagithane,celiktepe,31000
120,3,1,14,9,istanbul,umraniye,camlik,49000
102,2,1,5,3,istanbul,sariyer,ayazaga,83000
50,1,1,11,4,istanbul,atasehir,kayisdagi,28000
90,2,1,11,2,istanbul,pendik,harmandere,34000
135,3,1,0,3,istanbul,bahcelievler,kocasinan merkez,57500
140,3,1,26,7,istanbul,kadikoy,merdivenkoy,68000
135,3,1,6,0,istanbul,sancaktepe,safa,82000
95,2,1,0,5,istanbul,kadikoy,suadiye,80000
97,2,1,11,5,istanbul,tuzla,aydinli,30000
79,1,1,6,7,istanbul,beyoglu,istiklal,70000
75,1,1,15,2,istanbul,tuzla,aydinli,32000
130,3,1,25,1,istanbul,umraniye,tepeustu,35000
98,2,1,0,3,istanbul,cekmekoy,gungoren,52000
120,2,1,0,6,istanbul,sariyer,tarabya,65000
125,3,1,1,4,istanbul,sancaktepe,meclis,40000
170,3,1,0,8,istanbul,avcilar,tahtakale,60000
168,3,1,10,0,istanbul,avcilar,tahtakale,47500
75,1,1,12,0,istanbul,sultanbeyli,adil,29000
90,2,1,5,3,istanbul,sancaktepe,ataturk,27500
118,2,1,4,7,istanbul,sancaktepe,abdurrahmangazi,55000
150,3,1,7,0,istanbul,esenyurt,turgut ozal,30000
95,2,1,35,2,istanbul,bahcelievler,soganli,30000
85,2,1,5,3,istanbul,tuzla,yayla,30000
70,1,1,11,5,istanbul,beylikduzu,baris,29000
120,3,1,11,1,istanbul,umraniye,tatlisu,47500
80,1,1,11,2,istanbul,beylikduzu,adnan kahveci,35000
85,2,1,12,0,istanbul,maltepe,findikli,28500
68,2,1,11,1,istanbul,basaksehir,kayabasi,27000
82,1,1,6,9,istanbul,sariyer,ayazaga,74000
55,1,1,0,-1,istanbul,cekmekoy,aydinlar,25000
65,1,1,26,1,istanbul,uskudar,murat reis,28000
135,3,1,30,5,istanbul,sisli,fulya,70000
180,3,1,28,2,istanbul,sariyer,tarabya,75000
120,3,1,28,2,istanbul,pendik,yenisehir,31000
175,3,1,30,4,istanbul,kartal,orhantepe,60000
134,3,1,21,2,istanbul,kartal,cumhuriyet,35000
104,2,1,4,4,istanbul,kagithane,seyrantepe,94000
105,3,1,5,2,istanbul,maltepe,altintepe,90000
95,2,1,25,1,istanbul,kagithane,telsizler,34000
110,2,1,9,3,istanbul,avcilar,universite,9000
110,2,1,9,3,istanbul,avcilar,universite,9000
125,3,1,28,5,istanbul,bahcelievler,siyavuspasa,45000
125,3,1,31,4,istanbul,avcilar,ambarli,30000
125,2,1,6,3,istanbul,basaksehir,bahcesehir 1. kisim,60000
30,1,1,25,-2,istanbul,beyoglu,sehit muhtar,27000
75,1,1,26,1,istanbul,kucukcekmece,inonu,20000
60,1,1,0,6,istanbul,kagithane,hamidiye,40000
134,3,1,30,0,istanbul,sariyer,tarabya,85000
200,3,1,26,3,istanbul,besiktas,cihannuma,95000
48,1,1,15,1,istanbul,beyoglu,kamer hatun,27500
75,2,1,16,7,istanbul,atasehir,kucukbakkalkoy,48000
75,2,1,8,-2,istanbul,sisli,kustepe,29500
150,3,1,35,1,istanbul,sisli,merkez,58000
120,3,1,7,2,istanbul,sancaktepe,kemal turkler,29000
105,3,1,25,3,istanbul,kagithane,seyrantepe,30000
85,2,1,21,1,istanbul,eyupsultan,rami yeni,34000
90,2,1,14,3,istanbul,sisli,duatepe,45000
65,1,1,35,6,istanbul,kagithane,sultan selim,18500
65,1,1,13,-1,istanbul,esenyurt,yesilkent,14999
125,3,1,31,3,istanbul,uskudar,ferah,41000
150,3,1,31,4,istanbul,fatih,binbirdirek,47000
85,2,1,26,4,istanbul,besiktas,muradiye,30000
75,2,1,5,1,istanbul,maltepe,altintepe,50000
190,3,1,1,1,istanbul,beylikduzu,dereagzi,87500
80,1,1,0,1,istanbul,cekmekoy,gungoren,50000
120,3,1,1,1,istanbul,kadikoy,caddebostan,85000
100,3,1,28,0,istanbul,besiktas,dikilitas,32000
60,1,1,50,0,istanbul,besiktas,nisbetiye,46000
55,1,1,6,0,istanbul,maltepe,altintepe,32000
120,3,1,21,8,istanbul,kadikoy,kozyatagi,68000
90,2,1,7,0,istanbul,sisli,mecidiyekoy,23500
80,2,1,50,1,istanbul,beyoglu,firuzaga,40000
60,1,1,35,2,istanbul,sisli,mecidiyekoy,25000
49,1,1,0,0,istanbul,maltepe,idealtepe,39000
124,3,1,6,1,istanbul,pendik,gullu baglar,45000
80,2,1,20,2,istanbul,sisli,mecidiyekoy,26500
100,2,1,26,2,istanbul,atasehir,icerenkoy,42000
90,2,1,6,6,istanbul,kucukcekmece,kartaltepe,45000
140,2,1,45,2,istanbul,beyoglu,omer avni,82000
80,1,1,9,3,istanbul,beyoglu,istiklal,75000
90,2,1,10,1,istanbul,esenyurt,pinar,17000
85,2,1,35,2,istanbul,fatih,mevlanakapi,35500
125,3,1,0,8,istanbul,kadikoy,goztepe,95000
75,2,1,2,1,istanbul,zeytinburnu,maltepe,55000
58,2,1,10,-1,istanbul,sisli,gulbahar,21500
85,2,1,20,3,istanbul,kagithane,telsizler,25000
75,1,1,5,-1,istanbul,kagithane,nurtepe,23000
75,1,1,26,2,istanbul,avcilar,denizkoskler,20000
100,3,1,4,0,istanbul,cekmekoy,sultanciftligi,35000
120,2,1,15,3,istanbul,buyukcekmece,ataturk,26500
65,1,1,3,1,istanbul,beyoglu,tomtom,70000
60,1,1,10,0,istanbul,sisli,19 mayis,40000
90,2,1,50,2,istanbul,sisli,fulya,38000
124,2,1,5,2,istanbul,sisli,merkez,60000
105,2,1,0,8,istanbul,kadikoy,erenkoy,95000
56,1,1,11,0,istanbul,pendik,yenisehir,25000
85,1,1,5,6,istanbul,arnavutkoy,omerli,20000
90,2,1,28,0,istanbul,umraniye,namik kemal,25000
50,1,1,5,1,istanbul,atasehir,kayisdagi,24000
90,2,1,21,8,istanbul,kagithane,hamidiye,41000
204,4,1,21,4,istanbul,basaksehir,bahcesehir 1. kisim,50000
65,1,1,1,0,istanbul,avcilar,denizkoskler,25000
45,1,1,21,0,istanbul,esenler,kemer,10000
80,1,1,4,4,istanbul,tuzla,icmeler,29000
85,1,1,32,5,istanbul,sisli,merkez,21000
85,2,1,11,9,istanbul,basaksehir,kayabasi,35000
110,2,1,7,0,istanbul,silivri,yeni,18000
125,3,1,30,1,istanbul,silivri,fatih,16000
70,2,1,6,2,istanbul,sisli,halil rifat pasa,55000
100,2,1,5,1,istanbul,besiktas,turkali,65000
70,1,1,9,1,istanbul,kagithane,merkez,28000
110,2,1,28,0,istanbul,beyoglu,halicioglu,28000
75,2,1,25,3,istanbul,sisli,mecidiyekoy,30000
65,1,1,35,1,istanbul,besiktas,arnavutkoy,40000
130,3,1,15,1,istanbul,esenyurt,mehtercesme,30000
90,2,1,27,5,istanbul,besiktas,yildiz,77000
85,2,1,6,0,istanbul,kagithane,caglayan,28000
160,3,1,30,3,istanbul,sariyer,tarabya,80000
183,3,1,6,4,istanbul,avcilar,tahtakale,52000
70,1,1,26,0,istanbul,uskudar,kucuk camlica,24000
210,3,1,6,0,istanbul,basaksehir,bahcesehir 1. kisim,100000
180,4,1,11,7,istanbul,basaksehir,bahcesehir 2. kisim,52000
85,1,1,11,5,istanbul,basaksehir,ziya gokalp,30000
80,1,1,6,2,istanbul,tuzla,aydintepe,34000
185,4,1,16,8,istanbul,basaksehir,basaksehir,60000
77,2,1,0,2,istanbul,maltepe,altintepe,53000
140,2,1,31,1,istanbul,uskudar,bulgurlu,38500
116,2,1,6,5,istanbul,sancaktepe,eyup sultan,55000
57,1,1,5,2,istanbul,beyoglu,haciahmet,58000
55,1,1,38,2,istanbul,kadikoy,osmanaga,30000
175,3,1,1,3,istanbul,basaksehir,bahcesehir 2. kisim,75000
129,2,1,0,4,istanbul,kagithane,merkez,80000
55,1,1,6,4,istanbul,sisli,gulbahar,30000
67,1,1,6,8,istanbul,sancaktepe,osmangazi,27500
140,3,1,6,5,istanbul,gaziosmanpasa,baglarbasi,52500
100,2,1,0,6,istanbul,uskudar,bahcelievler,50000
146,3,1,11,5,istanbul,beylikduzu,marmara,50000
114,1,1,9,9,istanbul,sariyer,ayazaga,49500
60,1,1,3,4,istanbul,kagithane,merkez,43500
132,3,1,35,1,istanbul,uskudar,sultantepe,80000
132,3,1,35,1,istanbul,uskudar,sultantepe,80000
55,1,1,0,5,istanbul,maltepe,aydinevler,35000
130,3,1,0,2,istanbul,atasehir,yenisehir,60000
85,2,1,0,3,istanbul,sultanbeyli,yavuz selim,23000
105,2,1,0,1,istanbul,sultanbeyli,mimar sinan,28000
79,1,1,6,6,istanbul,beyoglu,istiklal,70000
85,2,1,0,2,istanbul,umraniye,esenevler,42000
165,3,1,16,1,istanbul,cekmekoy,catalmese,60000
120,3,1,21,0,istanbul,sariyer,tarabya,50000
116,2,1,12,11,istanbul,sultanbeyli,adil,50000
110,2,1,0,1,istanbul,sancaktepe,kemal turkler,25000
87,2,1,1,2,istanbul,kagithane,caglayan,37000
186,4,1,21,9,istanbul,basaksehir,bahcesehir 2. kisim,52000
85,2,1,7,0,istanbul,avcilar,merkez,35000
55,1,1,1,3,istanbul,atasehir,inonu,35000
110,2,1,40,1,istanbul,kucukcekmece,cennet,25000
150,3,1,21,2,istanbul,beylikduzu,baris,40000
90,1,1,18,2,istanbul,sisli,fulya,55000
96,2,1,6,6,istanbul,pendik,harmandere,48000
95,2,1,5,4,istanbul,tuzla,mimar sinan,20000
79,1,1,30,0,istanbul,sariyer,tarabya,68000
64,1,1,6,1,istanbul,kagithane,hamidiye,34500
136,3,1,6,6,istanbul,basaksehir,bahcesehir 2. kisim,40000
95,2,1,10,0,istanbul,esenyurt,inonu,13000
160,3,1,28,3,istanbul,kartal,orhantepe,60000
170,3,1,5,4,istanbul,kartal,atalar,77000
50,1,1,16,0,istanbul,kadikoy,caferaga,48500
75,1,1,4,3,istanbul,beyoglu,cihangir,66000
130,3,1,30,2,istanbul,beyoglu,kilicali pasa,90000
55,1,1,30,-1,istanbul,sisli,mecidiyekoy,14000
50,1,1,11,5,istanbul,kagithane,gursel,35000
80,2,1,25,1,istanbul,sisli,esentepe,30000
50,1,1,6,0,istanbul,sisli,mesrutiyet,30000
90,2,1,35,3,istanbul,beyoglu,cihangir,40000
125,3,1,1,4,istanbul,bahcelievler,zafer,47500
144,3,1,0,1,istanbul,basaksehir,kayabasi,76000
90,2,1,26,0,istanbul,umraniye,esensehir,20000
180,3,1,0,5,istanbul,bahcelievler,bahcelievler,80000
135,3,1,16,3,istanbul,cekmekoy,merkez,25000
85,2,1,6,-1,istanbul,bayrampasa,terazidere,40000
40,2,1,25,0,istanbul,kucukcekmece,fevzi cakmak,16000
117,2,1,6,2,istanbul,basaksehir,kayabasi,50000
90,2,1,3,8,istanbul,tuzla,aydinli,27000
90,2,1,31,2,istanbul,bahcelievler,yenibosna merkez,30000
90,2,1,30,4,istanbul,kartal,hurriyet,30000
60,1,1,5,1,istanbul,maltepe,findikli,30000
95,2,1,31,4,istanbul,bagcilar,merkez,22000
140,4,1,21,4,istanbul,pendik,fevzi cakmak,31000
125,3,1,21,2,istanbul,pendik,yenisehir,33000
65,2,1,7,1,istanbul,kucukcekmece,kanarya,28000
120,3,1,31,3,istanbul,uskudar,yavuzturk,30000
140,3,1,31,8,istanbul,bakirkoy,atakoy 7-8-9-10. kisim,80000
70,1,1,7,0,istanbul,maltepe,idealtepe,50000
125,2,1,10,8,istanbul,kadikoy,zuhtupasa,90000
88,2,1,28,5,istanbul,maltepe,esenkent,30000
80,2,1,27,5,istanbul,beyoglu,sutluce,29000
140,3,1,26,4,istanbul,bahcelievler,bahcelievler,65000
135,2,1,16,4,istanbul,bakirkoy,yesilyurt,95000
90,2,1,26,5,istanbul,eyupsultan,aksemsettin,25000
125,3,1,30,2,istanbul,kagithane,ortabayir,55000
120,2,1,26,1,istanbul,gaziosmanpasa,kazim karabekir,24000
140,3,1,16,1,istanbul,bahcelievler,sirinevler,57500
120,3,1,3,3,istanbul,arnavutkoy,mehmet akif ersoy,29000
75,2,1,15,1,istanbul,pendik,ahmet yesevi,22000
65,1,1,30,1,istanbul,beyoglu,tomtom,43000
150,3,1,26,2,istanbul,maltepe,gulsuyu,31000
85,3,1,0,0,istanbul,avcilar,tahtakale,25000
80,2,1,3,6,istanbul,arnavutkoy,arnavutkoy merkez,23000
150,4,1,5,4,istanbul,bahcelievler,bahcelievler,100000
90,2,1,6,4,istanbul,kucukcekmece,kanarya,23500
140,3,1,31,3,istanbul,bahcelievler,fevzi cakmak,34000
130,3,1,6,4,istanbul,esenyurt,suleymaniye,25000
135,3,1,31,5,istanbul,kadikoy,caferaga,65000
100,2,1,31,4,istanbul,sisli,tesvikiye,55000
170,3,1,31,3,istanbul,gungoren,abdurrahman nafiz gurman,48500
105,2,1,6,1,istanbul,esenyurt,selahaddin eyyubi,20000
90,2,1,26,1,istanbul,gaziosmanpasa,sarigol,27500
95,3,1,6,2,istanbul,maltepe,zumrutevler,43000
100,2,1,31,3,istanbul,beyoglu,kaptanpasa,32000
200,4,1,33,5,istanbul,gungoren,abdurrahman nafiz gurman,55000
85,2,1,0,2,istanbul,sancaktepe,ataturk,34000
92,2,1,26,1,istanbul,sisli,gulbahar,30000
75,2,1,16,5,istanbul,bayrampasa,kartaltepe,38000
70,2,1,16,1,istanbul,gaziosmanpasa,yeni,18000
75,2,1,1,0,istanbul,gaziosmanpasa,baglarbasi,28000
90,2,1,8,4,istanbul,esenyurt,suleymaniye,16000
95,2,1,20,3,istanbul,sisli,gulbahar,30000
95,2,1,0,2,istanbul,gaziosmanpasa,merkez,35000
150,3,1,5,7,istanbul,umraniye,armaganevler,57000
150,3,1,26,1,istanbul,kadikoy,goztepe,58000
100,2,1,25,0,istanbul,umraniye,dumlupinar,22000
95,2,1,26,3,istanbul,gaziosmanpasa,hurriyet,26000
85,2,1,26,3,istanbul,uskudar,burhaniye,20000
75,2,1,5,2,istanbul,sancaktepe,abdurrahmangazi,20600
80,1,1,26,4,istanbul,esenler,orucreis,25000
85,2,1,6,1,istanbul,sancaktepe,inonu,22500
75,1,1,21,2,istanbul,pendik,velibaba,20000
150,4,1,31,1,istanbul,bakirkoy,sakizagaci,70000
135,3,1,31,5,istanbul,pendik,fatih,21000
100,2,1,2,3,istanbul,sultangazi,yunus emre,32000
96,2,1,6,3,istanbul,sancaktepe,sarigazi,27000
60,2,1,11,1,istanbul,cekmekoy,cumhuriyet,25000
90,2,1,40,0,istanbul,buyukcekmece,kamiloba,23500
110,2,1,29,0,istanbul,kagithane,harmantepe,27000
110,2,1,11,0,istanbul,sariyer,uskumrukoy,95000
85,2,1,1,3,istanbul,umraniye,asagi dudullu,27000
80,2,1,26,4,istanbul,sisli,kustepe,20000
110,2,1,25,0,istanbul,arnavutkoy,fatih,13000
130,2,1,6,2,istanbul,buyukcekmece,pinartepe,35000
130,3,1,21,8,istanbul,sisli,19 mayis,67000
92,2,1,4,0,istanbul,kadikoy,dumlupinar,59000
95,3,1,0,11,istanbul,tuzla,aydinli,38000
135,3,1,19,3,istanbul,esenyurt,mehtercesme,26000
130,3,1,21,2,istanbul,umraniye,elmalikent,38000
60,1,1,6,-2,istanbul,maltepe,findikli,21000
90,2,1,6,3,istanbul,sancaktepe,eyup sultan,25000
80,1,1,29,0,istanbul,esenler,turgut reis,15000
125,2,1,26,2,istanbul,kagithane,gursel,33000
100,2,1,5,9,istanbul,atasehir,inonu,50000
110,2,1,30,2,istanbul,maltepe,kucukyali,39500
130,3,1,0,4,istanbul,uskudar,kucuksu,71000
65,2,1,8,0,istanbul,atasehir,kayisdagi,26000
90,2,1,31,2,istanbul,pendik,fatih,25000
75,1,1,50,1,istanbul,sisli,ferikoy,30000
125,3,1,11,0,istanbul,sile,kumbaba,60000
120,2,1,11,0,istanbul,eyupsultan,gokturk merkez,51500
110,2,1,6,4,istanbul,esenyurt,mehmet akif ersoy,27000
100,2,1,16,3,istanbul,umraniye,esenevler,30000
80,2,1,0,3,istanbul,bahcelievler,soganli,46000
60,1,1,1,-1,istanbul,uskudar,salacak,32000
75,2,1,11,0,istanbul,esenyurt,yenikent,14000
80,2,1,20,1,istanbul,kagithane,ortabayir,22000
77,2,1,1,2,istanbul,uskudar,cengelkoy,54000
105,2,1,11,1,istanbul,sile,cavus,25000
60,2,1,25,0,istanbul,besiktas,muradiye,35000
55,1,1,26,2,istanbul,kagithane,ortabayir,37000
150,3,1,16,5,istanbul,atasehir,ferhatpasa,25000
169,3,1,14,9,istanbul,kagithane,hamidiye,95000
160,3,1,35,1,istanbul,sisli,merkez,58000
115,2,1,0,7,istanbul,kucukcekmece,fevzi cakmak,40000
135,2,1,0,0,istanbul,kucukcekmece,fevzi cakmak,52000
70,2,1,55,5,istanbul,beyoglu,haciahmet,28000
110,2,1,40,3,istanbul,sisli,tesvikiye,70000
60,2,1,4,0,istanbul,maltepe,altintepe,35000
80,2,1,0,3,istanbul,bahcelievler,siyavuspasa,47000
100,3,1,6,4,istanbul,kadikoy,suadiye,85000
65,1,1,40,1,istanbul,bahcelievler,zafer,26000
100,3,1,10,1,istanbul,maltepe,findikli,30000
85,2,1,28,5,istanbul,kagithane,ortabayir,25000
50,1,1,32,0,istanbul,kagithane,caglayan,26000
120,3,1,0,2,istanbul,maltepe,altintepe,75000
70,2,1,5,7,istanbul,kagithane,yesilce,60000
100,2,1,0,11,istanbul,sancaktepe,veysel karani,45000
130,3,1,11,1,istanbul,cekmekoy,mehmet akif,35000
100,2,1,6,11,istanbul,sultangazi,ugur mumcu,47000
65,1,1,25,3,istanbul,fatih,balat,35000
90,2,1,0,3,istanbul,kadikoy,merdivenkoy,62500
50,1,1,0,6,istanbul,kadikoy,erenkoy,67000
95,1,1,21,5,istanbul,basaksehir,bahcesehir 1. kisim,28000
125,3,1,40,3,istanbul,kadikoy,caferaga,65000
90,1,1,8,3,istanbul,maltepe,findikli,31000
115,3,1,31,5,istanbul,bakirkoy,osmaniye,40000
75,2,1,6,2,istanbul,besiktas,muradiye,50000
105,2,1,35,0,istanbul,sariyer,yenikoy,72500
180,4,1,21,0,istanbul,esenyurt,ardicli,95000
140,3,1,31,3,istanbul,kadikoy,caddebostan,75000
165,3,1,2,9,istanbul,zeytinburnu,maltepe,100000
100,3,1,31,0,istanbul,sariyer,pinar,25000
80,2,1,26,0,istanbul,gaziosmanpasa,karadeniz,19000
90,2,1,26,5,istanbul,umraniye,namik kemal,30500
120,2,1,15,0,istanbul,buyukcekmece,19 mayis,27500
90,1,1,46,5,istanbul,sisli,bozkurt,45000
70,1,1,4,2,istanbul,eyupsultan,gokturk merkez,60000
62,1,1,11,5,istanbul,maltepe,cevizli,45000
100,2,1,27,4,istanbul,sisli,19 mayis,35000
86,2,1,0,2,istanbul,kagithane,gultepe,36000
155,4,1,43,3,istanbul,fatih,koca mustafapasa,45000
135,3,1,31,2,istanbul,maltepe,idealtepe,48000
45,1,1,30,3,istanbul,beyoglu,sururi mehmet efendi,21000
65,1,1,40,1,istanbul,fatih,aksaray,25000
55,1,1,6,0,istanbul,cekmekoy,aydinlar,18500
113,2,1,31,0,istanbul,besiktas,ortakoy,90000
50,1,1,10,1,istanbul,besiktas,yildiz,40000
110,3,1,31,5,istanbul,beykoz,kanlica,41000
90,2,1,35,4,istanbul,fatih,sehremini,45000
100,2,1,12,1,istanbul,bakirkoy,yesilkoy,88000
194,4,1,6,4,istanbul,basaksehir,bahcesehir 1. kisim,70000
150,3,1,8,4,istanbul,kagithane,gursel,31000
110,2,1,30,2,istanbul,beykoz,cigdem,30000
75,2,1,15,1,istanbul,sisli,pasa,24000
160,3,1,11,0,istanbul,basaksehir,bahcesehir 1. kisim,100000
75,2,1,37,1,istanbul,pendik,yenisehir,21000
84,2,1,0,3,istanbul,pendik,yenisehir,35000
60,1,1,0,0,istanbul,kadikoy,egitim,35000
85,2,1,0,1,istanbul,bahcelievler,kocasinan merkez,42000
55,1,1,2,1,istanbul,maltepe,kucukyali,45500
85,2,1,40,5,istanbul,sisli,bozkurt,35000
110,2,1,30,3,istanbul,beyoglu,cihangir,55000
90,3,1,28,3,istanbul,maltepe,cevizli,40000
90,2,1,30,0,istanbul,bagcilar,yildiztepe,13000
100,2,1,11,4,istanbul,umraniye,camlik,42000
115,2,1,35,11,istanbul,atasehir,kucukbakkalkoy,45000
100,2,1,11,3,istanbul,kagithane,gursel,32000
100,2,1,1,0,istanbul,basaksehir,altinsehir,20000
125,2,1,6,4,istanbul,basaksehir,bahcesehir 2. kisim,45000
90,2,1,0,3,istanbul,sultangazi,cebeci,36000
95,2,1,31,4,istanbul,kagithane,emniyet evleri,37000
80,2,1,31,1,istanbul,eyupsultan,rami yeni,23750
55,1,1,11,3,istanbul,basaksehir,kayabasi,27500
75,1,1,25,0,istanbul,sariyer,poligon,21000
140,3,1,0,1,istanbul,tuzla,istasyon,63000
90,3,1,0,2,istanbul,kadikoy,hasanpasa,70000
115,3,1,12,1,istanbul,kucukcekmece,yesilova,50000
110,2,1,40,2,istanbul,sisli,esentepe,50000
85,2,1,31,4,istanbul,fatih,sehremini,47000
120,2,1,21,1,istanbul,gaziosmanpasa,baglarbasi,30000
82,2,1,1,3,istanbul,kartal,karliktepe,43500
108,3,1,34,3,istanbul,uskudar,unalan,56000
75,2,1,31,3,istanbul,pendik,bahcelievler,26500
75,1,1,5,1,istanbul,beylikduzu,gurpinar,28000
70,1,1,11,5,istanbul,sancaktepe,emek,38000
100,2,1,31,4,istanbul,pendik,dogu,33000
159,3,1,6,10,istanbul,avcilar,tahtakale,42500
89,2,1,0,1,istanbul,kartal,gumuspinar,40000
79,1,1,5,6,istanbul,kadikoy,fikirtepe,52000
125,3,1,16,2,istanbul,maltepe,zumrutevler,40000
80,1,1,4,4,istanbul,kagithane,talatpasa,34500
150,3,1,2,3,istanbul,sariyer,tarabya,75000
150,3,1,6,5,istanbul,tuzla,aydintepe,75000
86,2,1,5,2,istanbul,sisli,esentepe,76000
110,2,1,6,4,istanbul,sisli,mecidiyekoy,85000
60,1,1,4,7,istanbul,sisli,gulbahar,29000
65,1,1,11,1,istanbul,sancaktepe,meclis,34000
140,3,1,21,6,istanbul,umraniye,madenler,47000
72,1,1,6,9,istanbul,sariyer,ayazaga,35000
80,2,1,0,3,istanbul,kagithane,celiktepe,47000
67,1,1,6,1,istanbul,cekmekoy,kirazlidere,30000
115,3,1,0,3,istanbul,kadikoy,goztepe,95000
50,1,1,0,4,istanbul,maltepe,aydinevler,33000
110,2,1,13,0,istanbul,uskudar,kucuksu,66000
60,1,1,0,7,istanbul,kadikoy,dumlupinar,42000
55,1,1,11,0,istanbul,pendik,camlik,24000
124,3,1,11,1,istanbul,tuzla,aydinli,35000
80,2,1,45,-1,istanbul,besiktas,turkali,45000
64,1,1,5,1,istanbul,sisli,esentepe,75000
90,1,1,11,0,istanbul,cekmekoy,mehmet akif,20000
120,2,1,11,2,istanbul,sariyer,ayazaga,50000
130,3,1,30,5,istanbul,atasehir,ataturk,65000
135,3,1,0,3,istanbul,uskudar,altunizade,110000
175,3,1,15,1,istanbul,kartal,soganlik yeni,70000
120,2,1,26,2,istanbul,atasehir,kayisdagi,34000
165,3,1,5,1,istanbul,buyukcekmece,pinartepe,70000
125,3,1,11,4,istanbul,kadikoy,merdivenkoy,72000
95,2,1,0,7,istanbul,kagithane,merkez,60000
145,3,1,26,3,istanbul,uskudar,mehmet akif ersoy,34000
90,2,1,4,5,istanbul,tuzla,yayla,36500
95,2,1,0,4,istanbul,kucukcekmece,cennet,55000
95,2,1,11,9,istanbul,tuzla,sifa,19500
60,1,1,6,3,istanbul,basaksehir,kayabasi,31500
145,3,1,35,6,istanbul,kadikoy,sahrayi cedit,43000
110,3,1,19,0,istanbul,uskudar,bulgurlu,35000
120,2,1,30,5,istanbul,sariyer,ferahevler,38000
64,1,1,4,6,istanbul,kadikoy,feneryolu,60000
105,3,1,28,3,istanbul,kagithane,sirintepe,25000
85,2,1,11,7,istanbul,basaksehir,kayabasi,35000
90,2,1,21,1,istanbul,besiktas,nisbetiye,76500
